customer_id,last_order_date,recency_days,frequency_orders,monetary_revenue
13228,2011-09-19,81,1,358.0
13976,2011-05-17,206,1,357.98
16274,2010-12-01,373,1,357.95
17025,2011-10-10,60,3,357.77
16971,2011-11-01,38,1,357.21
18040,2011-11-20,19,2,357.2
13453,2011-06-27,165,2,356.98
14500,2011-09-12,88,3,356.85
15713,2011-07-19,143,2,356.7
15247,2011-08-09,122,1,356.0
14537,2011-10-13,57,1,355.56
15840,2011-10-12,58,2,355.56
12617,2011-11-10,29,1,355.53
17742,2011-08-18,113,2,355.11
13642,2011-05-08,215,1,354.8
17222,2011-10-05,65,1,354.15
12888,2011-05-09,214,2,354.12
12845,2011-03-17,267,4,354.09
15870,2011-11-07,32,1,354.09
12715,2011-08-25,106,1,353.86
17252,2011-08-15,116,2,353.86
13173,2011-12-05,4,2,353.65
13210,2011-09-07,93,1,353.48
13343,2011-06-15,177,1,353.43
14804,2011-12-01,8,1,353.27
17976,2010-12-02,372,1,353.19
15678,2011-10-18,52,1,352.7
18112,2011-11-27,12,2,352.69
15334,2011-07-06,156,3,351.67
12566,2011-09-14,86,1,351.65
15789,2010-12-16,358,1,351.3
13923,2011-10-17,53,1,351.13
15900,2011-11-16,23,1,351.11
13332,2011-11-25,14,1,350.9
13740,2011-04-13,240,1,350.75
17835,2011-12-07,2,3,350.64
17795,2011-06-13,179,2,350.39
13108,2010-12-02,372,1,350.06
12532,2011-11-09,30,1,349.83
13670,2011-09-25,75,1,349.7
13887,2011-05-19,204,1,349.55
18250,2011-02-02,310,1,349.27
15405,2011-06-03,189,1,349.1
13927,2011-09-26,74,1,348.99
13790,2011-12-05,4,1,348.8
18127,2011-11-20,19,3,348.73
12527,2011-09-19,81,3,348.71
15579,2011-10-02,68,2,348.6
16159,2011-03-03,281,1,348.2
13052,2011-05-11,212,1,348.15
14379,2011-10-26,44,2,348.1
13497,2011-03-02,282,2,348.05
17668,2011-12-08,1,2,347.75
13062,2011-06-01,191,1,346.98
13649,2011-03-28,256,2,346.6
16423,2011-11-15,24,1,346.12
13091,2011-11-11,28,1,345.82
15781,2011-11-14,25,3,345.46
17123,2011-07-01,161,1,345.3
13774,2011-09-19,81,1,345.0
14633,2011-03-18,266,1,344.9
16978,2011-09-23,77,1,344.33
17569,2011-01-11,332,1,344.14
13068,2011-11-29,10,2,344.0
15047,2011-03-15,269,1,343.62
15520,2011-12-08,1,1,343.5
18081,2011-11-03,36,3,343.45
15880,2010-12-05,369,1,343.28
12875,2011-07-19,143,2,343.23
17201,2011-10-17,53,1,342.63
16851,2011-12-05,4,3,342.45
16826,2011-10-19,51,1,341.7
13347,2011-09-30,70,1,341.36
17917,2011-10-25,45,3,341.28
14491,2011-06-17,175,2,340.93
12519,2011-10-07,63,1,340.84
15115,2011-11-21,18,1,340.11
13737,2011-05-23,200,1,339.6
17045,2011-08-18,113,3,339.44
16545,2011-06-28,164,1,339.3
17697,2011-04-17,236,1,338.95
17839,2011-10-28,42,1,338.8
16183,2011-10-03,67,1,338.71
15652,2011-09-09,91,1,337.74
15942,2011-07-29,133,1,337.44
13930,2011-10-13,57,2,337.34
17973,2011-10-19,51,1,337.04
16105,2011-04-05,248,1,336.96
17914,2011-12-06,3,1,336.43
15619,2011-11-29,10,1,336.4
17384,2011-11-20,19,2,336.4
14954,2011-11-27,12,1,336.17
18078,2011-05-06,217,2,336.13
15921,2011-06-20,172,1,336.03
18276,2011-10-27,43,1,335.86
14196,2011-08-25,106,1,335.52
16063,2011-03-24,260,1,335.32
17221,2011-12-02,7,2,335.13
12489,2011-01-07,336,1,334.93
14988,2011-05-12,211,1,334.54
15466,2011-09-15,85,1,334.53
12350,2011-02-02,310,1,334.4
15918,2011-06-02,190,2,334.23
14264,2011-07-08,154,2,333.97
13216,2011-03-17,267,1,333.74
13727,2011-11-11,28,2,333.48
16625,2011-03-10,274,1,333.08
14902,2011-11-14,25,1,332.66
13904,2011-11-02,37,2,332.64
16850,2011-01-10,333,1,332.41
16803,2011-10-05,65,1,332.3
16177,2011-10-20,50,1,331.95
16030,2011-02-03,309,1,331.24
15210,2011-04-28,225,1,331.18
12891,2011-06-07,185,3,331.0
16478,2011-11-14,25,3,331.0
17862,2011-01-20,323,1,330.9
15714,2011-11-28,11,2,330.88
13706,2011-02-10,302,1,330.79
14517,2011-11-06,33,2,330.45
15130,2011-06-23,169,1,330.11
16593,2011-10-20,50,3,330.03
12953,2011-11-30,9,1,329.85
14716,2011-10-27,43,2,329.68
17866,2011-07-20,142,1,329.65
17615,2011-08-01,130,3,329.6
13239,2011-03-23,261,1,329.56
17154,2011-09-25,75,1,329.34
15153,2011-11-08,31,1,329.25
14012,2011-03-07,277,1,328.8
16855,2011-11-16,23,2,328.4
15213,2011-01-25,318,2,328.35
14747,2011-04-04,249,1,328.2
14206,2011-04-14,239,1,328.16
16318,2011-11-04,35,1,328.15
15314,2011-05-24,199,1,327.97
14024,2011-08-10,121,2,327.7
16366,2011-11-21,18,1,327.3
14870,2011-03-23,261,1,327.25
16322,2011-12-08,1,2,326.75
14987,2011-11-24,15,2,326.4
17715,2011-05-23,200,1,326.4
16071,2011-10-26,44,1,326.24
15363,2010-12-02,372,1,326.0
12844,2011-11-10,29,2,325.96
16830,2011-11-01,38,1,325.91
14850,2011-02-01,311,1,325.75
15944,2011-03-08,276,1,325.1
12790,2011-05-31,192,1,324.92
13801,2011-10-04,66,1,324.8
15597,2011-11-04,35,1,324.57
16685,2011-10-09,61,2,324.24
18261,2011-10-27,43,2,324.24
14555,2011-10-13,57,2,324.14
15675,2011-09-19,81,3,323.69
17793,2011-11-14,25,1,323.04
16739,2011-06-16,176,1,323.0
13955,2011-07-08,154,2,322.96
16627,2011-09-21,79,1,322.8
16342,2011-09-25,75,4,322.41
14424,2011-11-22,17,1,322.08
15224,2010-12-16,358,2,322.08
14484,2011-10-20,50,1,321.92
14823,2011-06-12,180,3,321.43
15236,2011-02-14,298,1,321.05
18117,2011-11-14,25,1,320.72
16096,2011-03-20,264,1,320.62
14622,2011-06-08,184,1,320.58
13986,2011-11-22,17,1,320.46
16674,2011-10-16,54,2,319.61
15107,2011-02-01,311,6,319.5
16967,2011-06-03,189,1,319.02
17157,2011-12-02,7,2,319.0
17229,2011-09-04,96,2,318.76
17248,2011-08-11,120,1,318.65
14703,2011-11-25,14,1,318.17
12648,2011-07-08,154,1,318.05
18066,2011-09-25,75,1,318.0
17172,2011-09-22,78,1,317.76
17267,2011-08-04,127,2,317.62
15101,2011-12-01,8,2,317.53
16386,2011-11-11,28,2,317.2
15257,2011-03-01,283,1,317.15
15385,2011-10-30,40,1,316.88
15243,2011-09-26,74,1,316.68
16761,2011-09-04,96,1,316.62
15204,2010-12-17,357,1,316.58
17458,2011-11-24,15,1,316.5
13494,2011-02-01,311,1,316.26
14479,2011-03-31,253,2,316.25
16473,2011-06-28,164,3,316.11
12614,2011-03-07,277,1,315.6
15766,2011-10-06,64,1,315.06
16091,2011-07-08,154,2,315.06
17237,2011-11-28,11,2,314.69
16193,2011-04-17,236,1,314.45
12650,2011-12-06,3,1,314.44
16227,2011-04-28,225,1,314.22
15970,2011-02-09,303,1,314.1
13484,2011-04-12,241,1,313.8
16582,2011-08-18,113,1,313.62
14729,2010-12-01,373,1,313.49
13845,2011-10-06,64,1,312.98
15318,2011-12-06,3,1,312.62
12834,2011-03-02,282,1,312.38
17362,2011-04-14,239,2,312.23
17070,2011-08-17,114,1,312.14
12785,2010-12-10,364,1,311.95
16450,2011-07-13,149,1,311.92
14142,2010-12-01,373,1,311.81
15326,2011-01-10,333,1,311.71
14951,2011-09-21,79,1,311.69
14327,2011-06-29,163,1,311.65
12852,2011-02-18,294,1,311.55
13990,2011-05-10,213,1,311.3
17854,2011-06-07,185,2,311.26
16781,2010-12-02,372,1,311.25
13897,2011-10-20,50,1,311.16
17912,2011-02-02,310,5,311.01
17266,2011-12-07,2,3,310.64
15185,2011-09-30,70,1,310.62
15308,2011-03-10,274,1,310.47
14311,2011-04-11,242,1,310.26
14924,2011-04-08,245,1,310.05
15661,2011-01-26,317,2,309.8
15699,2011-11-22,17,1,309.65
16810,2011-05-31,192,1,309.54
14339,2011-04-11,242,1,309.52
14847,2011-07-14,148,1,309.4
17604,2011-05-06,217,2,309.36
12884,2011-09-12,88,1,309.05
13787,2011-09-25,75,2,309.04
15010,2011-11-04,35,1,308.94
16956,2011-11-22,17,1,308.74
13699,2011-07-07,155,1,308.58
17510,2011-11-15,24,1,308.48
13369,2010-12-09,365,1,308.28
13466,2011-06-08,184,1,307.9
15973,2010-12-08,366,1,307.82
16123,2011-10-19,51,1,307.78
13529,2011-09-22,78,2,307.76
13395,2011-06-07,185,1,307.72
13060,2011-03-31,253,1,307.53
14915,2011-09-09,91,2,307.48
17120,2011-04-20,233,1,307.46
13932,2011-02-18,294,1,307.4
13142,2011-11-20,19,1,307.09
17334,2011-02-10,302,2,307.02
15087,2011-03-03,281,1,306.94
17551,2010-12-15,359,1,306.84
13762,2011-05-05,218,1,306.72
16668,2011-11-24,15,6,306.72
13718,2011-04-07,246,2,306.55
18059,2011-11-16,23,3,306.46
15659,2011-10-27,43,1,306.45
17176,2011-05-22,201,1,306.13
13863,2011-04-06,247,1,305.78
15219,2011-06-16,176,1,305.75
16796,2011-09-11,89,1,305.62
16181,2011-09-27,73,1,305.54
13045,2011-09-01,99,1,305.28
18220,2011-04-27,226,1,305.28
12623,2011-03-08,276,1,305.1
13667,2011-07-13,149,1,305.02
17941,2011-08-01,130,1,304.56
15163,2011-11-21,18,2,304.47
16217,2011-04-18,235,2,304.25
18185,2011-04-04,249,1,304.25
17732,2010-12-02,372,1,303.97
16400,2011-09-06,94,1,303.93
13083,2011-12-05,4,2,303.75
17433,2011-09-12,88,1,303.16
15060,2011-12-01,8,4,303.09
16425,2011-02-10,302,1,302.7
14248,2011-01-25,318,1,302.58
18165,2011-06-15,177,1,302.46
16104,2011-10-09,61,1,302.36
16292,2011-08-10,121,1,302.25
17506,2011-09-25,75,1,302.2
15054,2011-11-27,12,2,302.1
17094,2011-01-21,322,1,302.0
16297,2011-03-16,268,1,301.9
16715,2011-09-22,78,1,301.72
15667,2011-10-31,39,1,301.32
15148,2011-11-29,10,1,301.29
15623,2011-07-21,141,1,301.03
13479,2011-05-23,200,2,300.95
17978,2010-12-09,365,1,300.92
16430,2011-10-13,57,1,300.85
16479,2011-11-29,10,2,300.83
14762,2011-03-21,263,1,300.52
13304,2010-12-23,351,1,300.42
15254,2011-08-04,127,1,300.36
13745,2011-06-30,162,1,300.04
18053,2011-09-30,70,1,300.02
16402,2011-03-20,264,2,299.6
18215,2011-09-11,89,1,299.34
17124,2011-06-07,185,1,298.89
15609,2011-06-08,184,1,298.48
17255,2011-10-30,40,2,298.41
17824,2011-10-19,51,1,298.4
17678,2011-03-21,263,1,298.11
12881,2011-03-09,275,1,298.0
15857,2011-11-21,18,1,297.0
13708,2011-03-13,271,1,296.88
14985,2011-05-25,198,2,296.75
17531,2011-06-02,190,1,296.7
13441,2011-09-09,91,1,296.64
15154,2011-09-25,75,1,296.42
13751,2011-02-24,288,1,296.25
13504,2011-10-06,64,1,295.93
16998,2011-07-13,149,4,295.0
13573,2011-10-20,50,2,294.4
15732,2011-05-11,212,2,294.12
17163,2011-11-18,21,2,293.1
12829,2011-01-07,336,2,293.0
15545,2011-10-16,54,2,292.72
16721,2011-03-22,262,1,292.47
13259,2011-10-09,61,1,292.32
13502,2011-11-23,16,3,292.0
13449,2011-11-16,23,1,291.88
13544,2011-10-31,39,2,291.41
14656,2011-06-23,169,2,291.05
14947,2011-09-28,72,2,290.82
16648,2011-10-28,42,1,290.66
15279,2010-12-20,354,1,290.51
17691,2010-12-16,358,2,290.4
16526,2011-06-21,171,1,290.36
17081,2011-11-14,25,2,290.16
14784,2011-11-13,26,2,289.99
17464,2011-07-04,158,1,289.96
14953,2011-11-14,25,1,289.82
16897,2011-02-13,299,2,289.78
14162,2011-06-19,173,2,289.36
16125,2010-12-07,367,1,289.35
14549,2011-02-01,311,1,289.24
17501,2011-05-03,220,2,288.6
16808,2011-09-01,99,2,288.42
15396,2011-08-19,112,1,288.18
17977,2011-11-10,29,1,288.14
17080,2011-11-17,22,2,287.62
17760,2011-11-18,21,2,287.59
16432,2011-10-06,64,1,287.4
13760,2011-10-16,54,2,286.79
16555,2011-11-04,35,2,285.89
14660,2011-09-14,86,2,285.74
17636,2011-11-20,19,1,285.56
16429,2011-08-25,106,1,284.55
18190,2011-05-31,192,2,284.46
13121,2011-03-15,269,1,283.73
13439,2011-03-29,255,1,283.71
12703,2011-09-29,71,1,283.55
17783,2011-09-28,72,2,283.47
17251,2010-12-12,362,1,283.28
18270,2011-11-01,38,2,283.15
17694,2011-07-21,141,1,283.12
14350,2011-03-10,274,1,282.93
13754,2011-07-11,151,2,282.6
13177,2011-10-06,64,1,282.45
17247,2011-11-24,15,1,282.19
16557,2011-11-15,24,2,281.85
17403,2011-11-03,36,1,281.62
16848,2011-10-18,52,1,281.42
14242,2011-04-19,234,2,280.55
13606,2011-11-10,29,3,280.54
16149,2011-12-05,4,2,280.52
14975,2011-10-13,57,1,279.94
15556,2011-11-15,24,1,279.77
14480,2011-11-28,11,1,279.05
17786,2011-09-15,85,2,278.74
14764,2011-10-24,46,1,278.3
14908,2011-09-26,74,1,277.8
17968,2010-12-01,373,1,277.35
13803,2011-03-29,255,1,277.07
15355,2011-11-10,29,2,277.05
16883,2011-06-05,187,2,276.73
13272,2011-11-08,31,2,276.56
14508,2011-11-17,22,2,276.42
12750,2011-08-03,128,1,275.88
14512,2011-06-05,187,2,275.28
16313,2011-12-06,3,2,274.15
16727,2010-12-10,364,1,272.82
17254,2011-12-05,4,2,272.44
17498,2011-09-25,75,1,272.22
14819,2011-10-06,64,2,272.07
13917,2011-10-21,49,2,272.04
14816,2011-05-26,197,1,271.85
13058,2011-11-15,24,3,271.4
13837,2011-05-12,211,2,271.24
17767,2011-11-24,15,1,271.2
17496,2010-12-16,358,1,271.05
18108,2011-03-30,254,1,271.0
17011,2011-11-09,30,1,270.9
15774,2011-10-02,68,1,270.8
13533,2011-06-10,182,3,270.79
14520,2011-12-08,1,2,270.6
13242,2011-08-19,112,3,270.4
12558,2011-12-02,7,1,269.96
14727,2011-03-10,274,1,268.58
15408,2011-03-20,264,1,267.18
17550,2011-05-26,197,3,267.16
15320,2011-10-26,44,1,267.13
17708,2011-06-05,187,2,267.08
15517,2011-04-20,233,1,267.03
16451,2011-09-13,87,1,266.97
14863,2011-11-10,29,1,266.76
15119,2011-04-08,245,1,266.4
12962,2011-12-02,7,2,266.39
15019,2011-03-18,266,1,266.0
14068,2011-01-23,320,1,265.85
17430,2011-11-07,32,2,265.76
14423,2011-05-05,218,1,265.2
13973,2011-02-25,287,1,264.7
15912,2011-06-14,178,2,264.62
14452,2011-11-29,10,2,264.44
15894,2011-03-31,253,2,263.55
12492,2011-10-07,63,2,263.21
16936,2011-11-14,25,1,262.68
17194,2011-03-11,273,2,262.62
16413,2011-10-14,56,1,262.2
17385,2011-11-25,14,1,261.11
13189,2011-11-21,18,2,260.68
14053,2011-08-07,124,2,260.25
15014,2011-10-27,43,2,260.17
15143,2011-04-28,225,1,259.45
17125,2011-10-20,50,1,259.35
13127,2011-09-23,77,1,259.17
16447,2011-07-27,135,1,259.01
15577,2011-07-11,151,3,258.88
13277,2011-11-24,15,4,258.4
13227,2011-05-22,201,1,257.7
14375,2011-06-07,185,1,257.68
18009,2011-04-18,235,1,257.34
13626,2011-04-01,252,1,257.23
16048,2010-12-01,373,2,256.44
12430,2011-10-27,43,1,256.4
13806,2011-10-07,63,1,256.38
17896,2011-11-16,23,1,256.32
14761,2011-10-12,58,2,255.9
15277,2011-10-24,46,1,255.9
14881,2011-11-20,19,1,255.4
16226,2011-05-20,203,3,255.12
15261,2011-07-27,135,1,254.82
12604,2011-09-21,79,2,254.18
14765,2011-11-10,29,3,254.11
15689,2011-08-12,119,2,254.1
12797,2010-12-09,365,1,254.03
15759,2011-05-05,218,3,253.04
17860,2010-12-06,368,1,252.8
15035,2011-09-11,89,1,252.73
13404,2011-12-08,1,2,252.49
15346,2011-01-11,332,1,252.42
13645,2011-08-11,120,1,252.1
13711,2011-05-05,218,2,252.06
16330,2011-11-22,17,3,251.91
16836,2011-10-31,39,2,251.87
17155,2011-11-22,17,2,251.7
16976,2011-03-17,267,1,251.52
16024,2011-11-27,12,1,251.24
13512,2011-03-24,260,1,251.21
14501,2011-06-09,183,2,251.21
13207,2011-11-24,15,2,250.26
16596,2011-11-24,15,2,250.15
17303,2010-12-13,361,1,250.04
15510,2011-01-13,330,1,250.0
17456,2010-12-09,365,1,249.86
18005,2011-12-06,3,2,249.72
16124,2011-01-26,317,1,249.0
13061,2011-09-28,72,1,248.61
17111,2011-10-23,47,1,248.61
18212,2011-01-17,326,1,248.42
16510,2010-12-02,372,1,248.1
15097,2011-12-05,4,1,248.08
13592,2011-11-04,35,4,247.96
18072,2011-06-07,185,1,247.44
13349,2011-11-29,10,1,247.32
14658,2011-12-04,5,2,247.15
17051,2011-05-29,194,1,247.14
15783,2011-11-29,10,1,246.3
17278,2011-04-12,241,1,246.04
16778,2011-09-26,74,2,245.94
17771,2011-10-14,56,2,245.81
12660,2011-11-28,11,1,245.1
15118,2011-07-28,134,1,244.8
16601,2011-10-30,40,1,244.8
16528,2011-12-06,3,1,244.41
17892,2011-10-14,56,3,244.1
17925,2010-12-02,372,1,244.08
13103,2011-10-31,39,1,243.94
16793,2011-10-13,57,1,243.84
18193,2011-06-27,165,1,243.76
13886,2011-09-29,71,1,243.56
15634,2011-11-22,17,1,243.55
17339,2011-09-06,94,2,243.36
17908,2010-12-01,373,1,243.28
14647,2011-05-22,201,1,243.22
16215,2011-09-20,80,1,242.35
15776,2011-07-29,133,1,241.62
14523,2011-08-23,108,1,241.09
16427,2011-03-21,263,2,241.06
15598,2011-10-17,53,1,240.68
15286,2011-10-21,49,1,240.55
13565,2011-11-20,19,2,240.22
17256,2011-08-24,107,2,240.0
17181,2011-10-13,57,2,239.92
15690,2011-12-05,4,2,239.76
13570,2011-04-10,243,1,239.49
17684,2011-10-27,43,1,239.41
16756,2011-05-09,214,1,239.4
12561,2011-02-10,302,1,238.85
15850,2011-11-20,19,2,238.85
12718,2011-09-29,71,1,238.25
17877,2011-06-22,170,1,237.61
14586,2011-03-08,276,1,237.36
15457,2011-03-22,262,1,237.07
18110,2011-11-20,19,1,236.3
12732,2011-06-13,179,1,236.26
16026,2011-10-27,43,1,236.09
13187,2011-01-06,337,1,236.02
15462,2011-09-06,94,3,234.6
14473,2011-09-26,74,2,234.34
17060,2011-03-18,266,1,234.24
16961,2011-08-15,116,1,234.17
12736,2011-01-11,332,1,234.0
15483,2011-07-01,161,4,233.81
13348,2011-10-06,64,1,233.76
16583,2010-12-01,373,1,233.45
14995,2011-11-01,38,2,233.23
16302,2011-08-05,126,1,233.22
13678,2011-07-11,151,1,232.6
18213,2011-04-17,236,1,232.48
16117,2011-06-03,189,1,232.21
15393,2011-11-23,16,2,231.86
16641,2011-08-26,105,1,231.1
18030,2011-12-05,4,2,230.65
15866,2011-08-30,101,1,230.53
16445,2011-11-06,33,1,230.51
13786,2010-12-07,367,1,230.4
16926,2010-12-03,371,1,230.25
13960,2011-11-18,21,2,230.22
12812,2011-10-26,44,1,229.64
13474,2011-04-17,236,1,229.59
13008,2011-01-20,323,1,229.47
15528,2011-03-30,254,1,229.33
14793,2011-11-18,21,1,228.99
17347,2011-09-14,86,1,228.96
13146,2011-11-13,26,1,228.91
13712,2011-04-07,246,1,228.84
13070,2011-05-31,192,1,228.8
17969,2011-06-26,166,2,228.2
16527,2011-09-19,81,1,228.06
14569,2011-12-08,1,1,227.39
17212,2011-03-31,253,1,226.85
17572,2011-09-29,71,4,226.75
16315,2011-01-13,330,1,226.37
16777,2011-09-20,80,2,226.35
16619,2011-03-21,263,1,226.21
12672,2011-01-14,329,1,225.9
17789,2011-03-03,281,1,225.9
14624,2011-10-13,57,2,225.85
14357,2011-10-27,43,1,225.77
12402,2011-01-20,323,1,225.6
16690,2011-09-28,72,2,225.58
14052,2011-11-20,19,1,225.36
16587,2011-04-21,232,1,225.15
17171,2011-02-23,289,1,224.91
15175,2011-09-29,71,1,224.14
16471,2011-03-10,274,1,223.95
16753,2011-10-12,58,1,223.92
14929,2011-11-07,32,1,223.88
13926,2011-11-16,23,1,223.85
18101,2011-11-28,11,2,223.65
15637,2011-10-18,52,1,223.36
17534,2011-10-17,53,1,223.36
13382,2011-03-04,280,1,222.99
15897,2011-05-29,194,2,222.05
14598,2011-10-26,44,1,221.97
14960,2011-12-01,8,2,221.27
16392,2011-03-15,269,1,221.19
13419,2011-10-07,63,1,221.06
15790,2011-11-29,10,1,220.85
16482,2011-11-24,15,1,220.62
13079,2011-12-05,4,5,220.1
18114,2011-02-22,290,1,220.1
13600,2011-01-31,312,1,219.52
15096,2011-10-28,42,1,219.39
16895,2011-10-06,64,1,219.14
12702,2011-11-20,19,1,219.0
13669,2011-10-20,50,2,218.55
17619,2011-01-31,312,1,218.52
13428,2011-11-29,10,1,218.47
12574,2011-01-28,315,1,218.45
15724,2011-05-22,201,2,218.25
14570,2011-03-04,280,2,218.06
16634,2011-05-01,222,2,217.9
13271,2011-11-02,37,1,217.38
15554,2011-03-07,277,1,217.2
16080,2011-09-19,81,2,217.16
13739,2011-11-21,18,1,216.9
13503,2011-09-29,71,1,216.85
15460,2010-12-20,354,1,216.76
12897,2011-05-19,204,2,216.5
15604,2011-10-18,52,1,216.39
17436,2011-12-08,1,2,216.3
14104,2011-07-08,154,2,216.21
13858,2011-10-13,57,1,216.17
16179,2011-10-10,60,1,215.83
15052,2011-01-24,319,1,215.78
17580,2011-04-01,252,3,215.72
14476,2011-03-27,257,1,215.7
16189,2011-11-24,15,2,215.48
16190,2011-10-30,40,1,215.08
16519,2011-11-14,25,2,215.08
12831,2011-03-22,262,1,215.05
12588,2011-10-31,39,1,214.9
16338,2011-07-05,157,1,214.8
16411,2011-11-20,19,2,214.65
16846,2011-10-20,50,1,214.32
16647,2011-06-23,169,2,214.06
14601,2011-11-29,10,1,213.96
13621,2011-08-15,116,1,213.85
17153,2011-11-15,24,1,213.78
14241,2011-06-09,183,1,213.7
13411,2011-08-24,107,1,213.55
16591,2011-10-02,68,1,213.5
15540,2011-11-28,11,1,213.3
14984,2011-11-20,19,2,213.27
17928,2011-10-25,45,2,212.54
16017,2011-10-23,47,1,211.88
16356,2011-05-26,197,3,211.77
15703,2011-03-20,264,1,211.5
12995,2011-09-15,85,1,211.32
16415,2011-10-26,44,1,210.35
13532,2011-11-06,33,1,210.31
13828,2011-11-17,22,1,209.49
17855,2010-12-02,372,1,208.97
15327,2011-10-18,52,1,208.75
17514,2011-08-03,128,1,208.65
16914,2011-11-03,36,1,208.46
16457,2011-05-05,218,1,208.36
12547,2011-05-26,197,2,207.8
18191,2011-03-23,261,1,207.8
16866,2011-07-22,140,3,207.74
16323,2011-05-27,196,1,207.5
16752,2010-12-02,372,1,207.5
17923,2011-03-02,282,1,207.5
13099,2011-09-01,99,1,207.36
15925,2011-05-29,194,1,207.15
15820,2011-01-24,319,1,206.98
18126,2011-10-10,60,1,206.83
17166,2011-11-01,38,2,206.34
14964,2011-04-06,247,1,206.21
13065,2010-12-01,373,1,205.86
17670,2011-04-26,227,1,205.7
17843,2011-02-09,303,1,205.48
15307,2011-09-05,95,1,205.3
15758,2011-11-15,24,1,205.25
13513,2011-08-05,126,1,205.1
15319,2011-03-01,283,1,204.5
17206,2011-10-17,53,1,204.24
13017,2011-12-02,7,1,204.0
18273,2011-12-07,2,3,204.0
17187,2011-04-27,226,1,203.95
17394,2011-05-04,219,1,203.87
17889,2011-05-11,212,2,203.87
17891,2011-06-30,162,1,203.86
17376,2011-09-30,70,2,203.2
15723,2010-12-10,364,1,203.1
14381,2011-10-18,52,1,202.68
18169,2011-10-10,60,1,202.65
14385,2011-11-30,9,3,202.11
15347,2010-12-08,366,1,201.6
13295,2010-12-15,359,1,201.2
13284,2011-01-13,330,1,201.19
16965,2011-04-27,226,1,201.19
13859,2011-01-17,326,1,201.16
17988,2011-11-28,11,7,201.12
17693,2011-07-25,137,1,200.47
13262,2011-03-21,263,1,200.29
15437,2011-03-22,262,1,200.16
13980,2011-10-10,60,1,200.14
14782,2011-01-24,319,1,200.1
13723,2011-05-06,217,1,199.85
15593,2011-09-30,70,1,199.8
13322,2011-11-22,17,1,199.48
17383,2011-12-05,4,1,199.29
16832,2011-06-08,184,3,199.15
17987,2011-06-07,185,1,198.57
16178,2011-07-24,138,1,197.9
12450,2011-07-06,156,2,197.88
12581,2011-10-31,39,1,197.71
14185,2011-01-12,331,1,197.65
14789,2011-11-11,28,1,197.64
17301,2011-11-18,21,1,197.63
16829,2011-07-06,156,1,197.22
14830,2011-10-17,53,1,197.13
15234,2011-03-08,276,1,197.0
12586,2011-11-22,17,1,196.94
13436,2011-12-08,1,1,196.89
15746,2011-07-28,134,1,196.88
13978,2011-11-25,14,2,196.79
17660,2011-07-21,141,1,196.0
16112,2011-07-19,143,4,195.74
13792,2011-10-04,66,2,195.55
17010,2011-11-21,18,1,195.36
14666,2011-11-15,24,1,195.25
15612,2011-11-03,36,2,195.15
14100,2011-07-25,137,1,194.9
16887,2011-11-04,35,1,194.88
14087,2011-12-07,2,1,194.42
17475,2011-09-21,79,1,194.37
15683,2011-08-14,117,1,193.75
15198,2011-09-08,92,2,193.64
17343,2010-12-19,355,1,193.64
16847,2011-10-27,43,1,193.44
17608,2011-11-06,33,2,193.42
14806,2011-09-25,75,1,193.39
14801,2011-10-09,61,1,193.14
13568,2011-06-19,173,1,192.85
12522,2011-10-31,39,2,192.72
12791,2010-12-01,373,1,192.6
14768,2011-11-22,17,2,192.6
15909,2011-06-19,173,1,191.94
17904,2011-11-18,21,1,191.67
14966,2011-11-25,14,1,191.32
15692,2011-11-11,28,1,191.04
17233,2011-11-04,35,1,190.88
13033,2010-12-17,357,1,190.55
15412,2011-06-21,171,1,190.53
13972,2011-09-30,70,2,190.25
17885,2011-11-27,12,1,190.19
12361,2011-02-25,287,1,189.9
13826,2011-06-16,176,1,189.5
13663,2011-06-13,179,1,189.47
18045,2011-10-25,45,1,189.4
16448,2011-05-25,198,1,188.89
14697,2011-05-05,218,2,188.61
12893,2011-11-09,30,1,188.14
17781,2011-07-03,159,2,188.02
14722,2011-07-15,147,1,187.92
17279,2011-10-13,57,1,187.83
18013,2011-07-07,155,2,187.29
17440,2011-07-06,156,3,186.42
13672,2011-02-11,301,2,186.39
14551,2011-11-21,18,2,186.23
15567,2011-11-21,18,1,186.01
12641,2011-08-16,115,1,185.9
17574,2011-04-11,242,1,185.65
14199,2011-05-05,218,1,185.4
16097,2011-04-13,240,1,185.05
13482,2011-04-21,232,1,184.64
17680,2011-11-16,23,1,184.4
16433,2011-11-11,28,1,184.26
15124,2011-11-17,22,2,184.19
14326,2011-04-11,242,1,183.85
16680,2011-10-27,43,1,183.7
14059,2011-03-18,266,1,183.6
13460,2011-11-10,29,2,183.44
13059,2011-04-04,249,1,183.4
17772,2011-11-29,10,2,182.77
14082,2010-12-10,364,1,182.25
18119,2010-12-07,367,1,181.12
15886,2011-10-10,60,1,181.09
16594,2011-09-25,75,1,181.09
15945,2010-12-09,365,1,181.0
15292,2011-05-22,201,1,180.94
16835,2011-08-03,128,2,180.85
18280,2011-03-07,277,1,180.6
13710,2011-11-08,31,1,180.48
15041,2011-06-22,170,1,180.35
13598,2011-10-23,47,1,180.17
12622,2011-04-21,232,1,180.1
18147,2011-10-25,45,2,179.34
15895,2011-07-13,149,1,179.17
15454,2010-12-12,362,1,179.1
14705,2011-05-25,198,1,179.0
